genes	MYCNneg_RUNX1t1Het_Rep1	MYCNneg_RUNX1t1Het_Rep2	MYCNneg_RUNX1t1Het_Rep3	MYCNneg_RUNX1t1Hom_Rep1	MYCNneg_RUNX1t1Hom_Rep2	MYCNneg_RUNX1t1Hom_Rep3	MYCNneg_RUNX1t1Hom_Rep4	MYCNpos_RUNX1t1Het_Rep1	MYCNpos_RUNX1t1Het_Rep2	MYCNpos_RUNX1t1Hom_Tumour_Rep1	MYCNpos_RUNX1t1Hom_Tumour_Rep2	MYCNpos_RUNX1t1Hom_Tumour_Rep3	MYCNpos_RUNX1t1Hom_Tumour_Rep4	MYCNpos_RUNX1t1Hom_Rep1	MYCNpos_RUNX1t1Hom_Rep2	MYCNpos_RUNX1t1Hom_Rep30610005C13Rik	0	0	1.06	0	0	0.92	0	0	0.21	0	0	8.14	0.11	0	0.38	0.21
Ttc3	178.23	204.19	183.78	195.16	102.86	157.37	193.33	204.91	213.26	215.19	169.85	186.3	215.25	240.39	162.43	234.46
Ttc30a1	6.7	5.65	4.23	7.07	3	4.96	4.81	4.67	7.21	4.82	4.79	3.77	6.71	6.63	5.24	6.99
Ttc30a2	0.65	0.82	0.76	0.26	0.56	0.21	1.24	1.22	0.77	0.31	0.62	0.77	0.6	0.68	0.96	0.99
Ttc30b	14.8	13.3	14.25	15.13	9.89	14.31	14.98	13.18	11.18	3.38	3.04	1.86	3.62	5.88	13.54	9.75
Ttc32	0.74	1.32	3.57	2.22	5.14	4.35	3.29	1.59	1.44	4.63	9.08	7.12	7.88	7.18	1.6	3.15
Ttc33	52.42	59.52	56.68	53.1	50.28	52.18	56.15	62.87	61.68	25.14	23.54	20.85	21.91	31.3	44.79	40.46
Ttc34	0.83	2	0.73	1.02	0.19	1.44	1.02	0.53	1	0.96	2.9	2.18	0.97	0.96	0.7	0.84
Ttc36	1.44	0.5	2.03	1.42	0.35	3.47	1.95	0.98	2.08	3.05	0.35	43.28	0.35	1.79	0.16	2.58
Ttc37	15.81	18.11	18.21	18.24	18.47	17.25	17.96	17.15	16.38	20.25	17.8	18.56	17.38	22.04	18.36	18.75
Ttc38	7.77	8.48	4.63	8.84	6.22	7.78	6.52	9.14	5.65	1.6	0.73	2.84	1.78	3.45	7.61	9.33
Ttc39a	17.9	18.02	15.25	20.47	11.52	7.89	15.53	19.46	13.1	4.69	10.99	14.8	22.96	7.65	10.47	9.32
Ttc39aos1	10.43	9.98	6.81	9.35	4.67	9.43	10.46	10.23	11.38	2.7	10.89	13.46	20	9.49	7.93	8.62
Ttc39b	14.27	17.17	14.23	16.73	16.94	13.05	17.47	17.7	16.34	1.57	2.14	2.59	1.65	5.29	9.38	7.23
Ttc39c	24.75	22.65	22.34	35.32	11.91	21.94	20.34	26.67	23.27	16.12	8.2	35.01	8.22	22.22	17.27	21.64
Ttc39d	0	0.15	0	1.37	0	0.05	0.24	0.59	0	0	0.11	0	0.11	0	0.1	0
Ttc4	23.44	24.79	28.86	26.08	23.23	24.48	26.32	22.77	27.63	32.42	31.82	27.96	35.06	30.87	25.36	32.36
Ttc41	1.24	1.22	2.21	1.37	0.64	1.92	1.3	1.2	2.18	2.93	2.17	3.91	2.66	3.72	1.71	1.69
Ttc5	51.24	68.99	80.91	61.29	51.7	51.58	70.57	67.06	69.99	85.76	56.69	65.66	64.3	73.51	61.14	72.93
Ttc7	4.73	2.27	2.34	3.01	26.64	4.21	2.14	4.86	2.37	1.83	4.57	4.69	1.97	2.6	3.17	3.08
Ttc7b	66.93	65.18	57.15	61.94	39.66	54.69	61.54	67.08	71.78	45.48	39	43.62	44.41	53.22	54.85	52.23
Ttc8	8.87	8.02	12.08	12.27	9.49	6.31	9.64	13.9	11.79	10.83	12.84	12.05	13.47	17.82	7.45	10.28
Ttc9	75.75	93.21	81.55	84.25	32.9	42.62	61.01	57.6	85.56	16.68	6	8.27	14.56	24.24	76.33	65.59
Ttc9b	124.54	100.36	102.1	149.14	53.1	84.87	119.38	91.91	135.2	136.48	101.13	92.39	110.23	105.02	86.46	91.03
Ttc9c	16.37	18.38	15.07	17.13	19.74	14.55	17.58	16.72	17.37	22.22	26.51	26.23	23.89	25.44	17.19	23.45
Ttf1	6.15	6.39	5.83	4.62	15.25	9.96	6.53	6.55	5.83	8.78	8.88	9.64	7.89	8.23	5.91	8.04
Ttf2	6.43	7.74	8.46	7.13	9.68	5.61	7.07	6.12	8.97	20.44	16.85	19.19	22.61	19.47	5.23	12.09
Tti1	11.13	12.27	11.36	9.86	16.46	11.97	12.67	11.72	10.28	13.53	13.82	15.58	18.97	14.48	10.89	15.19
Tti2	8.23	10.21	11.46	6.82	8.45	10.25	8.55	9.81	9.39	9.58	7.11	9.08	9.94	9.41	9.23	6.65
Ttk	0.15	1.14	0.45	0.61	4.3	1.1	0.46	1.2	5.64	33.23	45.01	32.79	39.64	26.72	0.91	12.81
Ttl	125.96	162.54	152.84	136.77	57.59	103.59	135.92	140.33	127.53	51.52	35.17	41.44	38.43	70.44	118.94	108.86
Ttll1	94.76	112.49	99.68	110.96	45.83	76.28	102.85	96.24	104.11	64.07	40.55	34.16	45.44	73.51	91.59	89.17
Ttll10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttll11	8.74	7.07	6.84	11.09	3.19	5.71	7.01	8.43	7.22	1.9	1.63	1.57	1.79	6.8	4.35	5.73
Ttll12	28.94	34.68	31.52	40.36	24.42	23.03	34.7	32.75	36.48	29.43	37.66	34.14	35.68	24.84	29.06	32.72
Ttll13	0	0.59	0.35	0.07	0.34	0.6	0.41	0.19	0.2	0.49	0.48	0.05	0.12	0.27	0.1	0.22
Ttll2	0	0.29	0.26	0	0	0	0	0.21	1.87	0.33	3.72	0.95	3.62	3.06	0.45	0.92
Ttll3	2.1	2.96	1.9	3	5.05	3.92	2.55	4.16	2.16	2.42	1.46	1.21	1.14	2.41	3.42	2.91
Ttll4	5.44	4.48	6.98	6.14	12.24	9.92	5.78	7.3	9.84	34.11	17.75	40.7	35.61	29.03	9.01	17.05
Ttll5	22	24.77	21	20.66	14.69	24.65	23.45	22.59	19.06	12.34	16.71	15.31	17.96	16.92	21.98	18.42
Ttll6	0.19	0.07	0.03	0	0	0.03	0	0	0.06	0	0	0	0	0	0.06	0
Ttll7	117.57	158.67	118	135.82	50.78	95.06	117.94	148.54	115.69	8.85	28.28	33.46	47.67	42.77	74.05	70.94
Ttll8	0	0.05	0.03	0.07	0	0	0.16	0.19	0	0.15	0.51	0.4	1.15	0.55	0	0.45
Ttll9	2.37	2.42	2.31	4.25	0.47	0.83	2.96	3.12	2.33	0.85	0.68	0.72	1.15	0.42	1.14	1.92
Ttn	1.3	2.1	8.39	0.38	4.47	2.73	0.68	0.55	0.48	0.06	0.11	0.23	0.14	0.82	4.71	3.79
Ttpa	0	0.07	0	0	0.27	0.27	0.05	0.25	0.13	0	0.02	11.78	0.03	0	0.51	0.46
Ttpal	13.49	16.07	15.22	14.52	20.22	13.99	14.6	13.32	16.62	12.89	16.84	16.14	16.1	10.16	12.74	12.83
Ttr	1.54	2.61	8.15	6.3	0.95	14.77	1.72	4.07	1.87	6.24	0.81	385.76	0.05	2.88	1.79	31.83
Ttyh1	167.43	121.61	158.87	158.1	54.63	166.52	126.56	159.86	111.15	2.45	2.11	0.88	5.85	55.23	167.43	127.55
Ttyh2	34.69	23.87	26.53	24.05	17.61	47.89	22.89	25.19	22.17	4.3	5.86	7.01	5.62	11.54	38.45	21
Ttyh3	112.18	143.6	132.42	155.39	109.15	103.97	120.65	128.33	128.41	112.89	170.93	154.03	153.44	161.28	111.88	137.2
Tub	265.38	345.76	273.26	306.17	115.84	212.54	337.56	319.5	299.76	258.06	295.15	295.98	314.36	330.33	204.27	267.92
Tuba1a	7800.48	7648.7	7275.43	9154.84	3483.45	5642.19	7763.73	7192.12	7526.39	3396.65	2035.22	1949.74	2344.25	5665.03	7106.52	6951.65
Tuba1b	1266.3	1209.27	1155.72	1330.88	754.05	912.43	1384.83	1330.07	1224.72	1369.96	1181.92	1033.15	1578.98	1091.04	1063.79	1124.1
Tuba1c	709.99	684.64	635.74	802.77	387.27	493.48	337.97	318.49	670.79	248.32	364.96	339.65	14.69	581.08	614.84	612.46
Tuba3a	0	0	0	0	0.44	0	0	0	0	0.37	0	0	0.08	0.3	0	0
Tuba3b	0	0	0	0	0	0	0	0.13	0.14	0	0	0	0.32	0.14	0	0
Tuba4a	188.84	207.68	174.51	232.95	92.11	100.4	148.69	173.11	138.19	10.59	40.9	29.66	22.59	35.51	114.8	95.38
Tuba8	4.74	3.46	3.38	1.73	2.35	5.15	3.61	1.61	2.47	2.17	2.41	1.22	3.59	0.48	11.01	1.74
Tubal3	0	0	0	0.13	0	0	0.13	0	0.06	0	0	0	0	0	0.13	0.02
Tubb1	0.21	1.55	10.03	0.21	0.43	6.89	3.11	1.58	0	0.64	0.51	2.25	0.54	0	1.47	1.04
Tubb2a	2019.64	2164.47	1908.57	2390.95	840.99	1443.83	2015.37	1796.13	1790.88	608.23	299.99	282.85	342.32	807.89	1764.69	1380.64
Tubb2a-ps2	1.22	3.95	0.32	3.21	0	0.56	2.62	1.18	0	0.85	0.3	0.53	1.35	0.4	2.2	1.9
Tubb2b	1383.68	1757.6	1572.37	1818.66	562.86	1007.64	1453.25	1114.35	1284.88	852.26	564.43	556.92	670.76	1109.17	1782.38	1702.76
Tubb3	2475.27	3290.57	2718.98	3071.3	965.84	1813.87	2793.68	2231.55	2227.71	795.25	847.01	765.17	902.59	1344.92	2577.11	2425.74
Tubb4a	824.16	1084.16	789.42	993.83	330.94	548.21	868.02	824.08	791.86	286.55	146.45	181.38	192.88	432.49	740.87	682.97
Tubb4b	1169.52	1351.89	1177.09	1336.36	633.46	942.06	1309.33	1154.76	1086.53	583.67	493.94	436.7	437.97	565.6	1043.46	824.47
Tubb5	1948.03	2310.38	2106.42	2304.64	1163.76	1504.9	2095.82	1767.09	1994.98	2228.27	1690.43	1532.22	1784.4	2169.28	2086.53	2429.92
Tubb6	25.42	17.6	31.41	19.1	29.4	33.98	24.23	18.44	17.29	37.72	25.29	24.99	21.13	17.34	25.39	22.56
Tubd1	8.12	7.07	7.14	6.89	5.14	5.36	5.33	6.25	8.27	2.95	4.46	4.86	4.03	3.7	11.71	4.06
Tube1	0.56	0.61	0.42	1.12	1.82	1.18	1.12	0.91	2.2	8.07	15.97	8.43	7.72	5.07	1.48	4.37
Tubg1	66.03	79.76	69.35	78.97	49.38	51.34	63.46	67.18	74.24	85.98	110.77	109.6	105.08	92.12	68.31	85.24
Tubg2	28.57	28.07	24.77	34.46	17.3	26.1	36.07	36.02	33.88	8.83	5.44	4.56	6.58	16.38	21.74	21.12
Tubgcp2	35.54	38.07	30.3	35.87	28.74	27.2	31.02	41.18	37.2	42.03	53.91	45.55	60.17	56.89	29.73	37.89
Tubgcp3	18.27	19.44	19.51	17.55	20.59	20.88	17.83	20.53	19.13	25.65	27.77	23.91	25.37	28.83	19.54	27.92
Tubgcp4	18.06	18.73	15.34	17.39	18.91	14.97	16.77	21.2	19.44	16.44	16.23	19.09	18.89	16.75	15.31	16.91
Tubgcp5	20.5	20.84	17.02	20.23	25.43	20.81	19.32	23.8	19.6	15.95	17.13	14.56	14.93	22.34	18.26	22.82
Tubgcp6	14.18	20.8	18.2	17.94	17.37	16.83	19.26	19.16	16.87	21.32	18.47	20.58	19.48	22.81	18.62	18.48
Tufm	83.98	99.79	89.67	90.57	85.01	91.76	102.21	90.39	84.14	97.65	129.96	144.53	149.35	95.2	114	98.32
Tuft1	4.95	4.99	4.59	5.27	2.24	3.06	5.74	3.17	3.87	1.8	2.34	1.85	1.99	2.77	3.76	5.07
Tug1	45.96	55.48	46.57	50.05	43.07	41.47	45.52	52.69	50.21	47.25	45.55	44.51	43.12	59.67	46.98	54.39
Tulp1	0	0	0.05	0.11	0.11	0	0.04	0	0	0.04	0.03	0	0.11	0.43	0	0
Tulp2	0.15	0	0.37	0.26	0.26	0.29	0.22	0.46	0.29	0.05	0.18	0	0.26	0	0.55	0.14
Tulp3	16.87	14.95	17.64	19.27	13.56	19.44	18.87	18.57	19.91	12.47	12.52	12.92	12.71	15.77	16.33	16.31
Tulp4	72.46	87.1	78.07	81.36	46	66.13	84.47	85.46	85.52	95.54	74.86	75.01	92.29	106.31	66.72	103.52
Tunar	2.22	4.14	0.87	4.57	0.36	1.23	2.15	0.4	1.83	6.17	2.65	4.69	5.38	1.74	2.24	2.37
Tusc1	22.13	11.97	13.73	24.53	16.63	12.51	6.65	16.25	17.99	12.71	5.11	5.84	5.32	27.7	11.18	13.79
Tusc2	79.67	50.45	59.53	70.55	54.3	56.48	58.5	72.76	72.63	15.65	11.97	15.09	14.33	29.24	48.97	41.1
Tusc3	291.02	239.54	250.87	313.1	135.24	194.05	251.11	279.32	250.89	112.11	80.57	72.64	77.69	183.55	172.76	186
Tusc5	3.14	4.38	4.24	1.63	3.83	13	8.72	1.81	1.42	1.98	1.95	1.59	0.99	0.82	16.49	4.46
Tut1	11.32	13.63	14.09	13.34	16.62	13.66	14.31	17.16	15.85	19.5	19.56	23.77	22.94	19.83	11.49	18.24
Tvp23a	30.49	39.32	32.64	36.71	12.42	21.86	32.91	33.81	25.6	17.81	13.38	11.61	13.4	24.61	34.07	26.44
Tvp23b	28.1	24.63	28.38	24.41	19.75	33.89	30.8	34.59	24.33	17.46	21.83	16.31	17.84	19.3	32.37	26.15
Twf1	51.99	36.68	39.61	42.81	42.99	46.73	40.01	45.96	43.61	35.21	37.58	33.06	35.13	46.61	44.15	40.44
Twf2	28.66	17.85	22.51	27.03	68.71	24.29	27.1	23.3	20.54	21.71	30.01	25.24	29.01	18.83	24.38	20.53
Twist1	2.71	0.64	2.11	1.22	2.69	3.73	2.45	2.13	1.86	0.05	0.72	0.27	0.86	0.54	3.65	0.79
Twist2	3.17	0.38	2.05	1.92	3.66	4.57	2.63	1.3	1.71	0.37	19.72	0.76	1.81	1.06	1.4	1.25
Twistnb	19.15	16.51	20.34	16.6	22.7	16.56	19.58	17.12	20.84	41.77	43.77	39.68	41.86	35.85	17.94	25.66
Twsg1	31.18	28.92	34.88	28.28	33.32	41.91	34.1	36.27	30.77	33.62	23.28	22.38	23.02	36.62	30.37	35.72
Txk	0	0	0.08	0	10.63	0	0	0.26	0.38	0.03	0.07	0.03	0	0.1	0.41	0.03
Txlna	46.03	49.62	54.52	43.78	46.22	45.15	49.03	46.86	52.41	85.1	79.09	85.76	89.35	75.81	45.72	64.12
Txlnb	0.85	0.62	1.63	0.98	1.56	1.03	1.16	0.67	0.7	0	0.09	0.02	0.02	0.9	1.2	0.41
Txlng	26.77	27.9	29.85	27.95	18.2	31.46	29.86	30.78	28.77	27.26	27.48	31.81	26.92	27.71	29.31	28.22
Txn1	322.65	233.53	233.39	308.99	187.28	219.8	287.05	256.07	271.8	114.58	120.33	91.33	95.56	140.92	206.77	200.49
Txn2	151.24	136.55	155.02	162.62	123.11	172.4	162.44	131.05	142.1	81.3	103.95	125.81	113.64	91.94	171.22	134.77
Txndc11	18.01	10.45	12.41	16.7	28.09	14.59	12.93	16.71	16.5	10.29	10.74	10.17	8.04	15.63	11.54	12.05
Txndc12	48.31	37.64	43.35	44.78	53.63	49.69	43.65	45.36	47.61	36.81	39.2	35.57	36.73	36.66	56.56	49.54
Txndc15	80.45	86.98	99.88	104.75	88.18	108.37	95.7	111.3	95.35	68.01	52.96	52.65	56.03	81.06	89.95	95.49
Txndc16	37.89	34.17	32.76	36.32	34.63	35.25	29.73	41.97	31.07	23.86	10.44	10.81	13.28	30.85	39.47	35.08
Txndc17	82.81	73.16	75.12	87.26	63.57	68.64	82.05	74.61	78.58	35.4	41.44	39.68	43.75	52.27	77.57	74.03
Txndc2	0.25	0.12	0.37	0	0	0.28	0.47	0	0	0.04	0.06	0.23	0	0.13	0.32	0.12
Txndc5	74.51	67.72	73.47	69.14	108.21	82.59	71.96	79.35	66.53	44.39	56.02	53.25	50.03	58.02	65.1	67.8
Txndc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Txndc9	19.04	24.26	21.09	19.62	19.06	24.43	24.06	20.19	19.88	20.58	20.32	16.43	18.3	17.92	23.16	21.7
Txnip	124.45	106.38	117.38	47.35	266.58	196.65	117.08	149.16	79.2	32.91	44.08	21.73	41.15	65.5	206.16	108.91
Txnl1	71.62	68.52	65.77	71.3	46.68	56.41	70.24	72.49	69.73	58.36	65.38	65.56	69.35	67.75	64.51	66.3
Txnl4a	159.41	150.64	156.01	160.21	153.42	158.82	157.26	146.16	182.51	167.9	178.01	183.69	195.59	157.29	142.03	172.73
Txnl4b	19.49	21.66	17.82	14.97	13.25	14.37	17.86	20.52	17.66	9.18	9.88	9.01	10.53	12.02	18.71	13.94
Txnrd1	111.29	123.79	124.47	153.45	82.33	90.02	132.88	120.53	124.49	146.07	161.78	151.77	166.52	159.4	104.5	150.79
Txnrd2	14.19	21.64	14.41	17.65	12.75	15.04	17.71	15.02	14.25	6.05	6.45	7.52	9.65	10.22	22.12	13.4
Txnrd3	13.85	13.42	12.52	13.91	7.24	18.25	14.23	10.59	12.72	6.72	7.6	7.07	8.14	10.57	12.61	11.76
Tyk2	8.26	7.93	8.22	6.23	22.86	10.91	6.76	9.54	8.29	3.61	3.82	3.02	3.68	5.6	7.76	7.73
Tymp	3.87	1.74	1.58	1.94	2.45	1.7	1.92	2.03	2.76	1.26	1.66	13.23	0.99	1.59	0.38	1.36
Tyms	1.53	1.64	2.58	1.48	5.87	1.74	1.96	2.41	6.87	30.1	34.14	28.05	24.49	27.66	3.21	13.16
Tyms-ps	0	0	0	0	0	0	0	0.47	0	0	0	0	0	0	0	0
Tyr	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0
Tyro3	52.53	76.64	70.1	79.76	21.03	42.86	64.31	56.41	48.08	8.5	0.86	1.57	2.49	22.71	58.92	45.73
Tyrobp	8.72	2.73	14.29	2.27	129.69	13.28	10.47	6.21	14.82	19.4	42.41	30.59	34.76	31.39	8.27	15.64
Tyrp1	3.32	9.81	8.4	5.12	0.3	2.69	1.69	1.12	2.5	0	0	0	0	1.21	9.51	5.43
Tysnd1	49.32	45.01	36.16	46.93	31.85	32.66	41.29	30.6	36.31	31.49	31.95	45.42	41.64	37.26	48.18	36.89
Tyw1	21.13	23.23	21.56	20.48	24.46	22.58	23.69	24.33	22.24	32.11	31.35	29.7	28.23	29.93	20.55	28.05
Tyw3	4.4	4.47	4.39	4.88	4.83	4.49	3.78	5.28	4.61	7.11	4.08	5.35	5.59	6.24	4.3	7.25
Tyw5	14.73	13.72	11.19	16.83	9	13.17	13.66	14.72	10.78	6.5	6.82	7.17	7.31	11.7	15.49	11.27
U2af1	88.31	69.04	92.21	93.85	95.43	77.06	98.89	77.81	108.61	214.92	262.61	222.4	240.36	200.08	91.93	134.31
U2af1l4	60.53	50.65	57.76	69.73	61.49	67.64	61	69.8	58.7	64.41	57.41	47.4	59.83	71.65	44.46	60.98
U2af2	115.88	133.27	154.44	120.82	164.3	150.42	144.83	128.22	160.47	313.75	349.74	349.25	308.14	240.81	149.32	221.84
U2surp	25.8	23.97	25.58	25.03	28.82	25.66	23.77	28.45	29.47	45.09	38.22	34.97	40.87	40.35	22.06	32.33
U90926	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uaca	96.84	75.4	95.83	60.28	54.58	150.01	67.84	80.05	59.45	8.02	11.08	10.01	12.36	23.7	136.68	55.88
Uap1	45.59	43.62	46.31	47.01	35.36	45.93	50.08	45.49	48.06	25.85	24.28	23.8	24.95	29.96	42.98	37.08
Uap1l1	15.98	9.8	13.46	17.09	26.61	14.6	10.13	18.52	13.6	5.42	6.11	6.23	3.76	4.82	14.32	8.52
Uba1	238.56	284.5	232.81	280.8	186.2	174.04	229.06	267	246.46	187.38	185.77	173.28	203.04	216.21	219.07	251.48
Uba1y	0	0	0	0	0.05	0	0	0	0	0.13	0	0.19	0	0	0	0.03
Uba2	101.61	95.46	94.43	99.94	95.24	96.93	110.53	108.97	106.3	174.78	171.08	160.35	180.82	133.62	91.23	137.78
Uba3	64.01	51.1	55.82	67.56	38.68	47	58.43	64.77	55.12	31.6	32.85	27.75	36.04	43.17	53.75	56.43
Uba5	45.62	43.17	44.56	53.22	35	44.13	45.12	51.87	47.88	27.21	22.37	21.08	22.45	35.79	39.1	43.97
Uba52	2493.73	1471.74	1680.93	2121.76	4081.06	2191.58	2075.21	1824.52	2189.18	3802.06	2978.67	3270.22	3597.05	3094.85	2280.56	2407.81
Uba6	17.39	17.24	16.74	21.01	15.97	16.92	20.07	20.69	18.79	13.02	10.24	9.07	10.03	15.56	14.76	15.15
Uba7	5.92	3.15	3.96	2.7	22.2	6.42	4.01	6.12	2.66	0.72	2.2	0.97	0.75	1.3	5.78	3.26
Ubac1	50.82	39.97	41.14	54.4	29.77	32.98	42.98	40.31	45.01	35.25	41	47.64	54.66	45.48	41.16	38.07
Ubac2	19.77	21.7	21.31	19.15	36.28	20.43	23.57	20.55	16.79	22.76	22.52	18.98	19.1	20.35	22.12	23.59
Ubald1	77.95	90	84.63	81.66	82.04	67.98	86.22	73.01	81.84	61.91	40.42	45.94	58.58	58.62	83.82	75.35
Ubald2	14.76	6.94	1.35	9.47	7.37	0.47	6.02	9.88	7.23	14.74	6.44	24.77	1.36	31.77	9.17	7.95
Ubap1	78.1	74.12	72.15	77.07	56.9	68.36	68.04	70.27	63.09	40.07	36.46	41.49	43.03	51.99	67.96	59.83
Ubap1l	1.32	1.07	3.04	0.82	0.16	0.86	0.49	2.29	1.77	0.87	0.87	1.11	0.96	2.15	0.23	0.27
Ubap2	62.65	76.69	65.27	75.36	51.89	60.48	67.23	67.46	69.05	99.13	99.67	106.61	102.49	82.86	65.19	85.46
Ubap2l	124.04	147.87	123.72	130.17	122.21	114.87	127.95	124.66	127.94	143.55	161.45	163.02	268.76	122.8	123.51	142.67
Ubash3a	0.14	0.48	0.03	0.07	14.21	0.21	0.37	0	0	0.07	0.12	0	0.14	0	0.13	0.02
Ubash3b	65.98	76.28	58.13	85.08	48.29	47.19	51.12	59.83	55.19	1.91	2.19	1.42	1.79	16.77	43.91	31.94
Ubb	4666.09	3155.36	3488.04	5378.23	3283.86	3029.97	3296.6	4647.28	4529.54	2596.59	2022.85	2197.8	2385.59	3349.16	2781.84	2774.54
Ubc	1097.82	97.34	89.24	1163.53	956.99	81.81	98.47	1269.71	986.82	40.12	55.76	85.77	104.8	712.47	74.7	78.97
Ubd	0	0	0	0	160.66	0	0	0	0	0	0.93	0	0	0	0.62	0
Ube2a	39.03	35.2	37.27	34.79	32.86	30.86	41.39	31.33	40.26	14.26	12.98	16.9	14.08	15.84	32.96	29.82
Ube2b	159.91	101.92	112.79	143.66	88.99	114.29	136	127.5	149.92	91.73	67.13	72.15	90.13	86.27	102.49	84.38
Ube2c	7.38	6.16	7.25	5.95	30.9	9.29	6.21	14.23	54.96	436.4	343.46	334.23	361.41	305.3	21.19	138.93
Ube2cbp	1.66	1.67	0.6	1.18	2.71	1.51	2.42	1.76	1.97	4.54	4.84	5.5	7.69	5	1.63	2.78
Ube2d1	84.02	52.35	53.45	70.72	48.67	47.26	63.26	54.65	78.78	63.59	40.88	38.04	47.2	81.14	64.82	85.51
Ube2d2a	136.45	136.89	140.82	152.72	117.82	123.86	140.5	122.49	146.73	90.11	85.78	86.39	76.3	104.85	121.95	116.22
Ube2d2b	0.68	0.84	1.9	1.36	0.82	1.14	0.52	0.89	0.67	0.68	1	1.29	0.21	2.47	1.04	0.98
Ube2d3	120.02	115.51	120.1	117.61	112.7	99.97	113.77	110.68	118.1	85.46	101.06	93.88	135.15	99.03	110.13	110.79
Ube2dnl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ube2dnl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ube2e1	65.6	55.65	55.71	58.06	48.03	56.69	74.3	68.52	72.94	49.6	51.21	46.98	54.19	63.99	53.26	62.68
Ube2e2	40.39	39.35	43.13	45.31	23.07	36	43.89	31.9	36.49	20.54	18.26	23.34	27.6	24.13	45.34	40.15
Ube2e3	65.99	49.03	48.04	61.11	59.64	60.88	50.02	59.27	70.17	118.27	57.65	59.4	64.75	125.59	52	74.73
Ube2f	50.35	33.95	40.87	41.58	40.77	35.9	40.55	43.36	47.32	13.96	24.51	23.51	19.07	24.7	35.92	23.76
Ube2g1	25.79	22.89	23.57	28.99	22.71	20.84	26.49	24.43	26.01	28.34	29.62	28.48	32.21	32.22	26.13	28.6
Ube2g2	28.86	35.51	36.36	30.2	35.64	29.91	36.81	40.31	34.12	37.28	52.64	57.03	65.24	35.49	35.52	39.03
Ube2h	84.61	78.27	70.42	80.42	78.37	67.47	74.16	78.62	78.63	51.09	34.66	33.16	45.55	54.54	82.57	65.96
Ube2i	79.63	74.01	86.05	86.09	89.74	78.65	81.07	86.71	98.52	139.72	145.66	127.42	141.4	126.63	79.94	110.74
Ube2j1	103.88	107.61	92.25	118.39	78.48	73.96	106.41	107.34	112.48	22.51	15.2	22.26	16.65	48.58	70.73	64.63
Ube2j2	7.44	4.92	4.22	7.04	11.37	4.37	2.86	8	12.69	5.12	5.95	6.44	5.26	13.87	3.13	4.64
Ube2k	25.01	26.35	27.05	21.98	18.77	23.5	22.08	25.62	22.77	24.52	25.08	26.26	23.42	26.09	25.33	26.54
Ube2l3	104.24	116.83	87.38	97.87	90.33	87.54	104.36	102.35	102.82	84.37	87.1	81.21	93.31	85.71	91.39	114.53
Ube2l6	33.19	37.15	44.78	28.78	37.15	46.52	49.38	47.47	36.08	13.33	12.27	36.92	12.26	9.21	36.74	34.78
Ube2m	143.5	217.32	149.36	154.82	95.34	136.63	194.86	164.16	166.58	115.31	137.73	100.31	117.16	128.76	159.06	190.86
Ube2n	108.74	98.15	99.53	115.55	67.49	86.27	108.53	102.7	113.15	72.02	63.24	62.11	61.05	92.89	82.31	93.15
Ube2o	104.99	133.95	124.1	135.17	56.94	88.19	111.41	131.39	111.84	84.8	56.11	67.51	64.85	98.07	94.41	101.91
Ube2q1	48.02	42.04	40.84	47.08	58.38	38.96	46.07	46.63	54.86	49.2	50.32	49	71.89	55.57	39.54	48.83
Ube2q2	80.06	73.84	71.91	81.9	48.37	64.09	72.75	82.57	70.78	41.16	26.16	29.84	30.62	57.04	68.49	59.71
Ube2ql1	23.97	36.96	32.37	44.66	12.62	25.75	22.71	25.88	24.54	5.12	0.74	1.84	1.58	14.18	26.71	25.39
Ube2r2	58.01	56.51	49.3	54.45	51.55	53.7	57.7	53.07	57.75	47.56	42.29	47.93	49.53	48.75	59.59	60.69
Ube2s	137.5	146.98	154.77	136.78	123.28	163.08	165.89	126.6	190.67	542.05	648.02	599.14	546.5	339.83	142.48	271.71
Ube2t	2.9	2.04	1.66	4.02	2.24	1.18	2.11	4.82	3.81	13.98	16.73	17.08	14.94	8.41	2.19	7.15
Ube2u	0	0	0	0	0	0	0	0.27	0.14	0.26	0.37	0.1	0.07	0.15	0.07	0.1
Ube2v1	179.5	226.42	185.46	194.23	138.4	160.84	204	169.96	170	137.71	138.06	131.84	150.3	117.84	185.7	171.48
Ube2v2	19.56	15.14	17.18	15.42	11.85	16.77	16.76	16.05	17.71	11.85	8.8	8.97	8.6	11.64	12.93	15.8
Ube2w	25.88	24.36	26.34	27.3	18.05	24.06	25.23	29.04	27.43	13.54	8.45	11.06	11.08	18.83	23.32	24.76
Ube2z	73.76	72.41	68.46	83.02	51.57	59.09	75.91	75.98	70.42	36.87	30.66	36.88	34.42	45.96	61.72	59.47
Ube3a	84.47	83.45	85.84	89.57	69.72	83.81	88.57	97.43	95.37	109.83	99.36	104.34	111.7	120.62	74.11	94.66
